t,observation
0.0,1.0051474571228027
0.0033444815780967474,1.0116468667984009
0.006688963156193495,0.988256573677063
0.010033444501459599,0.966944694519043
0.01337792631238699,0.9719043970108032
0.016722407191991806,0.9297344088554382
0.020066889002919197,0.891267716884613
0.023411370813846588,0.9017494320869446
0.02675585262477398,0.8528817296028137
0.03010033443570137,0.841138482093811
0.03344481438398361,0.7661668062210083
0.03678929805755615,0.7458098530769348
0.040133778005838394,0.728515625
0.043478261679410934,0.6720682382583618
0.046822741627693176,0.6042155623435974
0.05016722530126572,0.6155005097389221
0.05351170524954796,0.5158432722091675
0.0568561851978302,0.4941987097263336
0.06020066887140274,0.42585083842277527
0.06354515254497528,0.39622771739959717
0.06688962876796722,0.3340103328227997
0.07023411244153976,0.2635917067527771
0.0735785961151123,0.1963368058204651
0.07692307978868484,0.17045313119888306
0.08026755601167679,0.11422868818044662
0.08361203968524933,0.012383617460727692
0.08695652335882187,0.0236135795712471
0.09030099958181381,-0.04038405045866966
0.09364548325538635,-0.09898419678211212
0.09698996692895889,-0.1604318767786026
0.10033445060253143,-0.14652827382087708
0.10367892682552338,-0.267776221036911
0.10702341049909592,-0.27964526414871216
0.11036789417266846,-0.30137643218040466
0.1137123703956604,-0.39483410120010376
0.11705685406923294,-0.41770249605178833
0.12040133774280548,-0.3896777927875519
0.12374582141637802,-0.45198917388916016
0.12709030508995056,-0.49740898609161377
0.1304347813129425,-0.5533753037452698
0.13377925753593445,-0.49460336565971375
0.13712374866008759,-0.5804714560508728
0.14046822488307953,-0.609765887260437
0.14381270110607147,-0.5908306837081909
0.1471571922302246,-0.6239941716194153
0.15050166845321655,-0.623043417930603
0.1538461595773697,-0.5971714854240417
0.15719063580036163,-0.6318561434745789
0.16053511202335358,-0.5997390151023865
0.1638796031475067,-0.6004763245582581
0.16722407937049866,-0.6032356023788452
0.1705685555934906,-0.6453934907913208
0.17391304671764374,-0.6260781288146973
0.17725752294063568,-0.5854393243789673
0.18060199916362762,-0.528825044631958
0.18394649028778076,-0.5670740604400635
0.1872909665107727,-0.5434544086456299
0.19063544273376465,-0.5473525524139404
0.19397993385791779,-0.4501189589500427
0.19732441008090973,-0.4446653723716736
0.20066890120506287,-0.448553204536438
0.2040133774280548,-0.4100240468978882
0.20735785365104675,-0.36644870042800903
0.2107023447751999,-0.3475767970085144
0.21404682099819183,-0.34752166271209717
0.21739129722118378,-0.30192145705223083
0.22073578834533691,-0.24091315269470215
0.22408026456832886,-0.24003028869628906
0.2274247407913208,-0.18274500966072083
0.23076923191547394,-0.1856965571641922
0.23411370813846588,-0.12090784311294556
0.23745819926261902,-0.08006558567285538
0.24080267548561096,-0.05095507949590683
0.2441471517086029,-0.04568031430244446
0.24749164283275604,-0.017182976007461548
0.2508361041545868,0.05739268288016319
0.2541806101799011,0.08068473637104034
0.25752508640289307,0.11620088666677475
0.260869562625885,0.1265036016702652
0.26421403884887695,0.17526747286319733
0.2675585150718689,0.18746067583560944
0.2709030210971832,0.1806001514196396
0.27424749732017517,0.2481294423341751
0.2775919735431671,0.25333520770072937
0.28093644976615906,0.3212643265724182
0.284280925989151,0.3062271177768707
0.28762540221214294,0.3200511038303375
0.2909699082374573,0.30392056703567505
0.2943143844604492,0.3492354154586792
0.29765886068344116,0.3468587100505829
0.3010033369064331,0.36316943168640137
0.30434781312942505,0.38467738032341003
0.3076923191547394,0.3680562376976013
0.3110367953777313,0.3746017813682556
0.31438127160072327,0.3787623345851898
0.3177257478237152,0.35241907835006714
0.32107022404670715,0.3922383189201355
0.3244147002696991,0.34599754214286804
0.3277592062950134,0.3809565007686615
0.33110368251800537,0.38099247217178345
0.3344481587409973,0.38022175431251526
0.33779263496398926,0.38263726234436035
0.3411371111869812,0.3501596748828888
0.34448161721229553,0.3702075481414795
0.3478260934352875,0.3075954020023346
0.3511705696582794,0.3010845482349396
0.35451504588127136,0.2814618647098541
0.3578595221042633,0.28724098205566406
0.36120399832725525,0.262004017829895
0.3645485043525696,0.2595837712287903
0.3678929805755615,0.19808129966259003
0.37123745679855347,0.1953715980052948
0.3745819330215454,0.1667637825012207
0.37792640924453735,0.13685086369514465
0.3812708854675293,0.1509947031736374
0.38461539149284363,0.14092551171779633
0.38795986771583557,0.11412779241800308
0.3913043439388275,0.10009512305259705
0.39464882016181946,0.06719435006380081
0.3979932963848114,0.07330410182476044
0.40133780241012573,0.025922836735844612
0.4046822786331177,0.020938264206051826
0.4080267548561096,-0.028004879131913185
0.41137123107910156,-0.022172866389155388
0.4147157073020935,-0.07753188163042068
0.41806018352508545,-0.08121145516633987
0.4214046895503998,-0.0776343047618866
0.4247491657733917,-0.10331407189369202
0.42809364199638367,-0.13320882618427277
0.4314381182193756,-0.1438216120004654
0.43478259444236755,-0.18196924030780792
0.4381271004676819,-0.16206254065036774
0.44147157669067383,-0.18131877481937408
0.44481605291366577,-0.1620442420244217
0.4481605291366577,-0.18518875539302826
0.45150500535964966,-0.20165440440177917
0.4548494815826416,-0.24041533470153809
0.45819398760795593,-0.23168209195137024
0.4615384638309479,-0.24109093844890594
0.4648829400539398,-0.24078771471977234
0.46822741627693176,-0.22671820223331451
0.4715718924999237,-0.24578815698623657
0.47491639852523804,-0.22608530521392822
0.47826087474823,-0.2412983775138855
0.4816053509712219,-0.20767663419246674
0.48494982719421387,-0.23384235799312592
0.4882943034172058,-0.21276314556598663
0.49163877964019775,-0.23853234946727753
0.4949832856655121,-0.24256230890750885
0.49832776188850403,-0.19570960104465485
0.5016722679138184,-0.1763652116060257
0.5050167441368103,-0.15770885348320007
0.5083612203598022,-0.16885346174240112
0.5117056965827942,-0.19291456043720245
0.5150501728057861,-0.16815748810768127
0.5183946490287781,-0.1558241844177246
0.52173912525177,-0.09666018187999725
0.525083601474762,-0.14009243249893188
0.5284280776977539,-0.12659567594528198
0.5317725539207458,-0.1158207505941391
0.5351170897483826,-0.09895606338977814
0.5384615659713745,-0.096547931432724
0.5418060421943665,-0.06619184464216232
0.5451505184173584,-0.06647910922765732
0.5484949946403503,-0.046356167644262314
0.5518394708633423,-0.046752069145441055
0.5551839470863342,-0.031903527677059174
0.5585284233093262,-0.047912776470184326
0.5618728995323181,-0.005968971643596888
0.5652173757553101,0.019739866256713867
0.568561851978302,0.02300461381673813
0.571906328201294,-0.005101261660456657
0.5752508640289307,0.02333682030439377
0.5785953402519226,0.05126448720693588
0.5819398164749146,0.0731852799654007
0.5852842926979065,0.09969411790370941
0.5886287689208984,0.07264834642410278
0.5919732451438904,0.06004691123962402
0.5953177213668823,0.07543545961380005
0.5986621975898743,0.10324726998806
0.6020066738128662,0.12263284623622894
0.6053511500358582,0.13936491310596466
0.6086956262588501,0.14634522795677185
0.6120401620864868,0.12385141849517822
0.6153846383094788,0.1589638739824295
0.6187291145324707,0.1338394284248352
0.6220735907554626,0.14279817044734955
0.6254180669784546,0.13022780418395996
0.6287625432014465,0.17010651528835297
0.6321070194244385,0.16348722577095032
0.6354514956474304,0.16168124973773956
0.6387959718704224,0.11747299879789352
0.6421404480934143,0.1058025136590004
0.6454849243164062,0.1610735058784485
0.648829460144043,0.12932540476322174
0.6521739363670349,0.15526361763477325
0.6555184125900269,0.11100631952285767
0.6588628888130188,0.13204023241996765
0.6622073650360107,0.12626686692237854
0.6655518412590027,0.11368968337774277
0.6688963174819946,0.12878359854221344
0.6722407937049866,0.04836757481098175
0.6755852699279785,0.13333892822265625
0.6789297461509705,0.11413760483264923
0.6822742223739624,0.08834391832351685
0.6856187582015991,0.08790778368711472
0.6889632344245911,0.10434086620807648
0.692307710647583,0.08617738634347916
0.695652186870575,0.07762591540813446
0.6989966630935669,0.023349329829216003
0.7023411393165588,0.023255303502082825
0.7056856155395508,0.04349591210484505
0.7090300917625427,0.06744672358036041
0.7123745679855347,0.009694810956716537
0.7157190442085266,-0.014586307108402252
0.7190635204315186,-0.021300047636032104
0.7224080562591553,-0.00016208490706048906
0.7257525324821472,0.027149075642228127
0.7290970087051392,-0.016926739364862442
0.7324414849281311,-0.0076404353603720665
0.735785961151123,-0.038807012140750885
0.739130437374115,-0.05752788484096527
0.7424749135971069,-0.024352172389626503
0.7458193898200989,-0.07740867137908936
0.7491638660430908,-0.08397659659385681
0.7525083422660828,-0.09023717045783997
0.7558528184890747,-0.09667148441076279
0.7591973543167114,-0.11896605044603348
0.7625418305397034,-0.050239428877830505
0.7658863067626953,-0.09147032350301743
0.7692307829856873,-0.053467441350221634
0.7725752592086792,-0.07782015204429626
0.7759197354316711,-0.14512693881988525
0.7792642116546631,-0.08720535784959793
0.782608687877655,-0.08470983058214188
0.785953164100647,-0.10010731220245361
0.7892976403236389,-0.10030480474233627
0.7926421165466309,-0.1107344776391983
0.7959866523742676,-0.08406393229961395
0.7993311285972595,-0.0930858701467514
0.8026756048202515,-0.12717276811599731
0.8060200810432434,-0.06436106562614441
0.8093645572662354,-0.05828294903039932
0.8127090334892273,-0.06112480163574219
0.8160535097122192,-0.08416089415550232
0.8193979859352112,-0.06889799237251282
0.8227424621582031,-0.06825071573257446
0.8260869383811951,-0.06334371864795685
0.829431414604187,-0.07223032414913177
0.8327759504318237,-0.04660367593169212
0.8361204266548157,-0.0732954815030098
0.8394649028778076,-0.06066408380866051
0.8428093791007996,-0.07005979120731354
0.8461538553237915,-0.08618961274623871
0.8494983315467834,-0.045677464455366135
0.8528428077697754,-0.04749080538749695
0.8561872839927673,-0.011036278679966927
0.8595317602157593,-0.024098094552755356
0.8628762364387512,-0.038289546966552734
0.8662207126617432,0.004617966711521149
0.8695651888847351,0.008075812831521034
0.8729097247123718,-0.022928699851036072
0.8762542009353638,0.011889511719346046
0.8795986771583557,0.00953875295817852
0.8829431533813477,0.007480379194021225
0.8862876296043396,-0.0030661625787615776
0.8896321058273315,0.014363095164299011
0.8929765820503235,0.022826258093118668
0.8963210582733154,0.045388057827949524
0.8996655344963074,0.008081313222646713
0.9030100107192993,0.030253315344452858
0.9063544869422913,0.0152607262134552
0.909699022769928,0.033631790429353714
0.9130434989929199,0.03994344547390938
0.9163879752159119,0.032433390617370605
0.9197324514389038,0.05922856554389
0.9230769276618958,0.05061748996376991
0.9264214038848877,0.066432885825634
0.9297658801078796,0.03167162835597992
0.9331103563308716,0.03517850488424301
0.9364548325538635,0.04553816094994545
0.9397993087768555,0.032252438366413116
0.9431437849998474,0.028586173430085182
0.9464883208274841,0.053033456206321716
0.9498327970504761,0.044505469501018524
0.953177273273468,0.07874499261379242
0.95652174949646,0.07277079671621323
0.9598662257194519,0.03585507720708847
0.9632107019424438,0.07865753024816513
0.9665551781654358,0.05860389769077301
0.9698996543884277,0.04863017797470093
0.9732441306114197,0.05624637380242348
0.9765886068344116,0.0686441957950592
0.9799330830574036,0.018017373979091644
0.9832776188850403,0.075600266456604
0.9866220951080322,0.06769527494907379
0.9899665713310242,0.04223876819014549
0.9933110475540161,0.03624047338962555
0.9966555237770081,0.02638166956603527
1.0,0.028724879026412964
