t,observation
0.0,1.0051473379135132
0.0033444815780967474,1.0116517543792725
0.006688963156193495,0.9882953763008118
0.010033444501459599,0.9670741558074951
0.01337792631238699,0.9722068905830383
0.016722407191991806,0.9303160309791565
0.020066889002919197,0.8922563791275024
0.023411370813846588,0.9032925367355347
0.02675585262477398,0.8551433086395264
0.03010033443570137,0.8442976474761963
0.03344481438398361,0.770414412021637
0.03678929805755615,0.7513464093208313
0.040133778005838394,0.7355482578277588
0.043478261679410934,0.6808086037635803
0.046822741627693176,0.6148765683174133
0.05016722530126572,0.6282944083213806
0.05351170524954796,0.5309785604476929
0.0568561851978302,0.5118779540061951
0.06020066887140274,0.44626832008361816
0.06354515254497528,0.4195667505264282
0.06688962876796722,0.3604414761066437
0.07023411244153976,0.2932705879211426
0.0735785961151123,0.22940225899219513
0.07692307978868484,0.2070251703262329
0.08026755601167679,0.15440711379051208
0.08361203968524933,0.05624671280384064
0.08695652335882187,0.0712164044380188
0.09030099958181381,0.010989729315042496
0.09364548325538635,-0.043833423405885696
0.09698996692895889,-0.10152333229780197
0.10033445060253143,-0.0839075818657875
0.10367892682552338,-0.20151540637016296
0.10702341049909592,-0.2098424732685089
0.11036789417266846,-0.22815674543380737
0.1137123703956604,-0.31834864616394043
0.11705685406923294,-0.3381277620792389
0.12040133774280548,-0.30721527338027954
0.12374582141637802,-0.366864949464798
0.12709030508995056,-0.40987175703048706
0.1304347813129425,-0.4636960029602051
0.13377925753593445,-0.40307334065437317
0.13712374866008759,-0.48740142583847046
0.14046822488307953,-0.5154839754104614
0.14381270110607147,-0.495680570602417
0.1471571922302246,-0.5283337831497192
0.15050166845321655,-0.5272424817085266
0.1538461595773697,-0.5016096830368042
0.15719063580036163,-0.5369209051132202
0.16053511202335358,-0.5058236122131348
0.1638796031475067,-0.5079772472381592
0.16722407937049866,-0.5125507116317749
0.1705685555934906,-0.5569194555282593
0.17391304671764374,-0.5402083992958069
0.17725752294063568,-0.502561628818512
0.18060199916362762,-0.449319452047348
0.18394649028778076,-0.4913104474544525
0.1872909665107727,-0.4717905521392822
0.19063544273376465,-0.4801321029663086
0.19397993385791779,-0.387669175863266
0.19732441008090973,-0.38729560375213623
0.20066890120506287,-0.3965524137020111
0.2040133774280548,-0.36365988850593567
0.20735785365104675,-0.32596513628959656
0.2107023447751999,-0.31319352984428406
0.21404682099819183,-0.31943193078041077
0.21739129722118378,-0.280291348695755
0.22073578834533691,-0.2258804887533188
0.22408026456832886,-0.23170366883277893
0.2274247407913208,-0.18120266497135162
0.23076923191547394,-0.19098669290542603
0.23411370813846588,-0.13304750621318817
0.23745819926261902,-0.0990406945347786
0.24080267548561096,-0.0767204537987709
0.2441471517086029,-0.07815897464752197
0.24749164283275604,-0.056267645210027695
0.2508361041545868,0.011839881539344788
0.2541806101799011,0.02883186563849449
0.25752508640289307,0.0582452267408371
0.260869562625885,0.06267065554857254
0.26421403884887695,0.1058100163936615
0.2675585150718689,0.11265772581100464
0.2709030210971832,0.10075543820858002
0.27424749732017517,0.16357024013996124
0.2775919735431671,0.16441047191619873
0.28093644976615906,0.22834362089633942
0.284280925989151,0.20969809591770172
0.28762540221214294,0.2203180193901062
0.2909699082374573,0.20140278339385986
0.2943143844604492,0.2443644404411316
0.29765886068344116,0.2400771528482437
0.3010033369064331,0.25492823123931885
0.30434781312942505,0.2754340171813965
0.3076923191547394,0.25827234983444214
0.3110367953777313,0.2647411525249481
0.31438127160072327,0.2692885398864746
0.3177257478237152,0.24379347264766693
0.32107022404670715,0.2849178612232208
0.3244147002696991,0.24043245613574982
0.3277592062950134,0.2775886356830597
0.33110368251800537,0.28025272488594055
0.3344481587409973,0.28252848982810974
0.33779263496398926,0.2883942127227783
0.3411371111869812,0.25975412130355835
0.34448161721229553,0.28400886058807373
0.3478260934352875,0.22595281898975372
0.3511705696582794,0.22432616353034973
0.35451504588127136,0.20989298820495605
0.3578595221042633,0.22114285826683044
0.36120399832725525,0.20163263380527496
0.3645485043525696,0.20516860485076904
0.3678929805755615,0.14982479810714722
0.37123745679855347,0.15344782173633575
0.3745819330215454,0.13131818175315857
0.37792640924453735,0.1079997792840004
0.3812708854675293,0.12882453203201294
0.38461539149284363,0.12549299001693726
0.38795986771583557,0.10545948892831802
0.3913043439388275,0.09818774461746216
0.39464882016181946,0.07201481610536575
0.3979932963848114,0.08478987962007523
0.40133780241012573,0.043982576578855515
0.4046822786331177,0.04545214772224426
0.4080267548561096,0.0028154943138360977
0.41137123107910156,0.01477959007024765
0.4147157073020935,-0.03464736044406891
0.41806018352508545,-0.032619498670101166
0.4214046895503998,-0.023583844304084778
0.4247491657733917,-0.04407566040754318
0.42809364199638367,-0.06907437741756439
0.4314381182193756,-0.07510212063789368
0.43478259444236755,-0.10899384319782257
0.4381271004676819,-0.08517633378505707
0.44147157669067383,-0.10088180750608444
0.44481605291366577,-0.07842923700809479
0.4481605291366577,-0.09877920895814896
0.45150500535964966,-0.11284366250038147
0.4548494815826416,-0.14960381388664246
0.45819398760795593,-0.1392756700515747
0.4615384638309479,-0.1474994271993637
0.4648829400539398,-0.14642250537872314
0.46822741627693176,-0.13199077546596527
0.4715718924999237,-0.15110793709754944
0.47491639852523804,-0.13185814023017883
0.47826087474823,-0.1479244977235794
0.4816053509712219,-0.1155490130186081
0.48494982719421387,-0.14334499835968018
0.4882943034172058,-0.12426948547363281
0.49163877964019775,-0.1524035781621933
0.4949832856655121,-0.15914596617221832
0.49832776188850403,-0.11533810198307037
0.5016722679138184,-0.09935452044010162
0.5050167441368103,-0.0843571275472641
0.5083612203598022,-0.09944009780883789
0.5117056965827942,-0.12769891321659088
0.5150501728057861,-0.10737790912389755
0.5183946490287781,-0.09969732165336609
0.52173912525177,-0.04538026079535484
0.525083601474762,-0.09383045881986618
0.5284280776977539,-0.08549873530864716
0.5317725539207458,-0.0800119936466217
0.5351170897483826,-0.06853422522544861
0.5384615659713745,-0.07158713787794113
0.5418060421943665,-0.046741314232349396
0.5451505184173584,-0.052563637495040894
0.5484949946403503,-0.03797588124871254
0.5518394708633423,-0.04388292878866196
0.5551839470863342,-0.03449789062142372
0.5585284233093262,-0.05589905381202698
0.5618728995323181,-0.019252976402640343
0.5652173757553101,0.0012743687257170677
0.568561851978302,-0.0005045239813625813
0.571906328201294,-0.03349589556455612
0.5752508640289307,-0.009765342809259892
0.5785953402519226,0.013651533983647823
0.5819398164749146,0.03127564489841461
0.5852842926979065,0.05371806025505066
0.5886287689208984,0.022851787507534027
0.5919732451438904,0.006689419969916344
0.5953177213668823,0.01878916472196579
0.5986621975898743,0.04359569773077965
0.6020066738128662,0.06026915833353996
0.6053511500358582,0.07459089159965515
0.6086956262588501,0.07946968078613281
0.6120401620864868,0.05518851801753044
0.6153846383094788,0.08883211016654968
0.6187291145324707,0.06255972385406494
0.6220735907554626,0.0706927552819252
0.6254180669784546,0.05761856958270073
0.6287625432014465,0.09731359779834747
0.6321070194244385,0.09082777798175812
0.6354514956474304,0.08946791291236877
0.6387959718704224,0.04601261019706726
0.6421404480934143,0.035394854843616486
0.6454849243164062,0.09200997650623322
0.648829460144043,0.0618879571557045
0.6521739363670349,0.08972351253032684
0.6555184125900269,0.047623105347156525
0.6588628888130188,0.07106084376573563
0.6622073650360107,0.06792441755533218
0.6655518412590027,0.05820286646485329
0.6688963174819946,0.07635585963726044
0.6722407937049866,-0.0008137449622154236
0.6755852699279785,0.08757487684488297
0.6789297461509705,0.07194440811872482
