t,observation
0.0,1.0067473649978638
0.0033444815780967474,0.994218111038208
0.006688963156193495,0.985073447227478
0.010033444501459599,0.9684388041496277
0.01337792631238699,0.9720168113708496
0.016722407191991806,0.9590111970901489
0.020066889002919197,0.9182249307632446
0.023411370813846588,0.8880566954612732
0.02675585262477398,0.8803839683532715
0.03010033443570137,0.8071570992469788
0.03344481438398361,0.8076996803283691
0.03678929805755615,0.725232720375061
0.040133778005838394,0.7138975858688354
0.043478261679410934,0.7025130391120911
0.046822741627693176,0.6264736652374268
0.05016722530126572,0.5718024969100952
0.05351170524954796,0.512881875038147
0.0568561851978302,0.4404221773147583
0.06020066887140274,0.40252649784088135
0.06354515254497528,0.3682614862918854
0.06688962876796722,0.3247160017490387
0.07023411244153976,0.26176032423973083
0.0735785961151123,0.20360344648361206
0.07692307978868484,0.11641093343496323
0.08026755601167679,0.07292346656322479
0.08361203968524933,-0.02540479227900505
0.08695652335882187,-0.030849935486912727
0.09030099958181381,-0.12839683890342712
0.09364548325538635,-0.18266122043132782
0.09698996692895889,-0.2055976539850235
0.10033445060253143,-0.2757187485694885
0.10367892682552338,-0.36902356147766113
0.10702341049909592,-0.3858177959918976
0.11036789417266846,-0.400623083114624
0.1137123703956604,-0.48934733867645264
0.11705685406923294,-0.46555718779563904
0.12040133774280548,-0.531613290309906
0.12374582141637802,-0.5769476890563965
0.12709030508995056,-0.5997232794761658
0.1304347813129425,-0.6399144530296326
0.13377925753593445,-0.6258872747421265
0.13712374866008759,-0.6345365047454834
0.14046822488307953,-0.6719576120376587
0.14381270110607147,-0.7035780549049377
0.1471571922302246,-0.7103638052940369
0.15050166845321655,-0.7231332063674927
0.1538461595773697,-0.7215491533279419
0.15719063580036163,-0.7408806681632996
0.16053511202335358,-0.7106795310974121
0.1638796031475067,-0.6915872097015381
0.16722407937049866,-0.7462416887283325
0.1705685555934906,-0.6835869550704956
0.17391304671764374,-0.717222273349762
0.17725752294063568,-0.6502071619033813
0.18060199916362762,-0.6362975239753723
0.18394649028778076,-0.6328002214431763
0.1872909665107727,-0.5663084983825684
0.19063544273376465,-0.6006141304969788
0.19397993385791779,-0.5612024068832397
0.19732441008090973,-0.5091527700424194
0.20066890120506287,-0.5047800540924072
0.2040133774280548,-0.4728441536426544
0.20735785365104675,-0.4169370234012604
0.2107023447751999,-0.37836793065071106
0.21404682099819183,-0.3338027894496918
0.21739129722118378,-0.2843480110168457
0.22073578834533691,-0.2687041461467743
0.22408026456832886,-0.24385695159435272
0.2274247407913208,-0.18133193254470825
0.23076923191547394,-0.10596451163291931
0.23411370813846588,-0.14282767474651337
0.23745819926261902,-0.03267907351255417
0.24080267548561096,0.0006142724305391312
0.2441471517086029,0.04217181354761124
0.24749164283275604,0.04978220909833908
0.2508361041545868,0.1068340465426445
0.2541806101799011,0.1439116895198822
0.25752508640289307,0.18673314154148102
0.260869562625885,0.2293207049369812
0.26421403884887695,0.2262423038482666
0.2675585150718689,0.29334238171577454
0.2709030210971832,0.3085877597332001
0.27424749732017517,0.36917179822921753
0.2775919735431671,0.3931959271430969
0.28093644976615906,0.3942796289920807
0.284280925989151,0.4353587031364441
0.28762540221214294,0.4424346089363098
0.2909699082374573,0.4307580590248108
0.2943143844604492,0.450260728597641
0.29765886068344116,0.4750294089317322
0.3010033369064331,0.5264707207679749
0.30434781312942505,0.5034053325653076
0.3076923191547394,0.5129491090774536
0.3110367953777313,0.515209972858429
0.31438127160072327,0.5440640449523926
0.3177257478237152,0.5039269924163818
0.32107022404670715,0.48450684547424316
0.3244147002696991,0.49752724170684814
0.3277592062950134,0.4749276340007782
0.33110368251800537,0.5266582369804382
0.3344481587409973,0.4952775239944458
0.33779263496398926,0.4727986454963684
0.3411371111869812,0.4822137951850891
0.34448161721229553,0.45005831122398376
0.3478260934352875,0.470232218503952
0.3511705696582794,0.4369986653327942
0.35451504588127136,0.3772285282611847
0.3578595221042633,0.357901006937027
0.36120399832725525,0.2971714735031128
0.3645485043525696,0.31232598423957825
0.3678929805755615,0.265139639377594
0.37123745679855347,0.27079179883003235
0.3745819330215454,0.20901161432266235
0.37792640924453735,0.1888955980539322
0.3812708854675293,0.18884792923927307
0.38461539149284363,0.13214252889156342
0.38795986771583557,0.1170484870672226
0.3913043439388275,0.07623324543237686
0.39464882016181946,0.04041047766804695
0.3979932963848114,0.00021388009190559387
0.40133780241012573,0.013354183174669743
0.4046822786331177,-0.06408387422561646
0.4080267548561096,-0.07323633879423141
0.41137123107910156,-0.07657067477703094
0.4147157073020935,-0.13053512573242188
0.41806018352508545,-0.12998782098293304
0.4214046895503998,-0.210226908326149
0.4247491657733917,-0.24858032166957855
0.42809364199638367,-0.23367343842983246
0.4314381182193756,-0.29112061858177185
0.43478259444236755,-0.28673258423805237
0.4381271004676819,-0.3059888780117035
0.44147157669067383,-0.330647349357605
0.44481605291366577,-0.32854968309402466
0.4481605291366577,-0.34902524948120117
0.45150500535964966,-0.3373940587043762
0.4548494815826416,-0.38824570178985596
0.45819398760795593,-0.38098281621932983
0.4615384638309479,-0.3814746141433716
0.4648829400539398,-0.35881489515304565
0.46822741627693176,-0.3859088718891144
0.4715718924999237,-0.3789633810520172
0.47491639852523804,-0.4029986560344696
0.47826087474823,-0.38724157214164734
0.4816053509712219,-0.40840867161750793
0.48494982719421387,-0.36901187896728516
0.4882943034172058,-0.3760969936847687
0.49163877964019775,-0.3450241982936859
0.4949832856655121,-0.34978702664375305
0.49832776188850403,-0.3528206944465637
0.5016722679138184,-0.3188455104827881
0.5050167441368103,-0.3126821219921112
0.5083612203598022,-0.3079001009464264
0.5117056965827942,-0.2992045283317566
0.5150501728057861,-0.2810177803039551
0.5183946490287781,-0.2672550678253174
0.52173912525177,-0.22194822132587433
0.525083601474762,-0.21458548307418823
0.5284280776977539,-0.18723152577877045
0.5317725539207458,-0.18789978325366974
0.5351170897483826,-0.13529455661773682
0.5384615659713745,-0.08709590137004852
0.5418060421943665,-0.11595508456230164
0.5451505184173584,-0.05069005861878395
0.5484949946403503,-0.10550227761268616
0.5518394708633423,-0.0740262120962143
0.5551839470863342,-0.0017648739740252495
0.5585284233093262,0.017599251121282578
0.5618728995323181,0.004330160096287727
0.5652173757553101,0.00807144120335579
0.568561851978302,0.07213810831308365
0.571906328201294,0.11874949932098389
0.5752508640289307,0.1113118901848793
0.5785953402519226,0.10422834753990173
0.5819398164749146,0.16816657781600952
0.5852842926979065,0.21170541644096375
